20.0,0.0,0.0,99.972,99.972,0,0.0
40.0,0.0,0.0,99.972,99.972,0,0.0
60.0,0.00983954035699649,0.0,97.67846048470459,99.972,0,0.0
80.0,0.008947921908467408,0.0005747126436781609,97.93822823237892,99.66081799287585,0,0.0
100.0,0.013104064344422222,0.012394951700230094,92.46762887580005,99.86849287737792,2,0.0
120.0,0.014748995571817209,0.010367079806644707,94.43448896853991,98.33849586470939,7,0.0
140.0,0.01252435374313876,0.015373563218390807,89.18864478353218,96.53521330700931,6,0.0
160.0,0.010674386984227124,0.018810608038822133,93.15904098383871,96.58058595704668,6,0.0
180.0,0.021724693488294627,0.011896144211621485,89.80321509745475,97.86284978342505,7,0.0
200.0,0.03338376384387589,0.015441694765888827,98.55723208353373,92.53626147603939,6,0.0
220.0,0.04690668345347854,0.029784892459607314,95.86054438475173,102.14655393028525,9,0.0
240.0,0.06273472383069148,0.03821490384309047,86.3309835989696,99.6501515144366,19,0.0
260.0,0.10224554076776253,0.05073747021130272,79.7255991231536,96.24794586449283,18,0.0
280.0,0.12270207386971307,0.06555146809287278,71.10366742919715,91.37835859088523,23,0.0
300.0,0.13835403972950405,0.08983604922024521,63.50664865043755,88.65355031933542,29,0.0
320.0,0.12256169320095693,0.1190339844106085,49.84353872148084,87.87735686638362,44,0.0
340.0,0.1410254830795193,0.12249762567266471,56.266448205718305,86.64881657399928,50,0.0
360.0,0.11414991662523333,0.09597983180836878,49.90183194633372,90.00527183143645,48,0.1
380.0,0.13684541660081403,0.10794401969608117,54.97941840064975,91.60359275590369,38,0.05
400.0,0.14968226223519548,0.08395199576713581,50.55242653468149,92.0123748367291,43,0.05
420.0,0.12616506354377877,0.09765691801152346,64.02554660756365,90.84461594270269,32,0.0
440.0,0.1528784620555729,0.10401586259591455,55.32585114337003,87.11665592526084,41,0.0
460.0,0.20507141665557702,0.10848856954052584,36.678762824569795,85.96550413752355,42,0.35
480.0,0.18952469930455207,0.12262261246587694,26.11855655757598,84.91441387176413,44,0.15
500.0,0.13444527388358518,0.10751661647723557,56.189319943774265,85.99824672031305,45,0.15
520.0,0.14072592946846754,0.0807223885859515,63.51339348682088,86.7627767341631,36,0.35
540.0,0.19107031728351437,0.11990568008173444,49.7314071746478,83.70385845976793,37,1.45
560.0,0.22706236405702676,0.1172192539270998,33.85333069148288,83.97522749876069,45,3.2
580.0,0.17738182416019826,0.12226589412352737,36.578357984854335,81.74151410299774,41,4.3
600.0,0.13399038485480355,0.13114230898672316,62.923664135109235,81.10057387484918,50,5.4
620.0,0.15790122099565548,0.1228351456546762,54.856509860970206,83.55544554854222,49,5.45
640.0,0.20027162500239326,0.12264769688051484,39.18366413512076,85.24973589467469,45,10.25
660.0,0.21165065809443107,0.1115057536466691,33.57592783160449,83.88270981679466,47,11.4
680.0,0.15342287325054949,0.11848912982065915,46.66968960699521,81.81910361711353,42,12.2
700.0,0.12272636739692921,0.117640805694639,63.724296031519565,79.58214970826872,40,11.85
720.0,0.1646312388828386,0.1255899131361906,58.54777757791676,80.87983913196578,47,19.5
740.0,0.1886499005553441,0.11476957794724277,40.15529870367641,81.82927319809919,43,24.6
760.0,0.1794141200287649,0.12876624199035355,44.7567629741214,80.25186627111232,44,24.6
